Сценарий	Отчетная дата	Кол-во закладных	Текущий ОД	Процентные поступления	Амортизация	Досрочная амортизация
0	2021-06-01	12106.214298624061	10724283125.754906	115310784.51373181	263497389.05544642	179617548.5837934
0	2021-07-01	11963.607938743198	10460785736.69948	112437299.81336898	266385895.97987205	182906989.19117057
0	2021-08-01	11819.39383738456	10194399840.719551	109540401.20104472	262250132.45657825	179354587.67844772
0	2021-09-01	11675.721928841604	9932149708.262972	106693884.20069794	250878615.95477146	168553452.17003065
0	2021-10-01	11532.977216328525	9681271092.308197	103966633.65256314	258109685.95270368	176361766.73223892
0	2021-11-01	11381.187440166048	9423161406.355522	101162370.07605466	264353092.40909135	183280195.0867588
0	2021-12-01	11208.35794717314	9158808313.946392	98287487.34969409	280784148.95526284	200513348.2239378
0	2022-01-01	11018.302227171065	8878024164.991167	95233043.53106886	235922192.77182063	156623874.71492904
0	2022-02-01	10878.757902253721	8642101972.219334	92674985.11837508	228385587.10107118	149756684.9204556
0	2022-03-01	10741.699974922189	8413716385.11825	90195853.72985016	227142925.59410256	148987549.80114135
0	2022-04-01	10609.390032534067	8186573459.524136	87738631.69176783	218884793.04384524	141456006.07775962
0	2022-05-01	10470.412433739999	7967688666.480315	85367832.62384619	217308436.26661116	140539490.86012894
0	2022-06-01	10340.379465891598	7750380230.213707	83017253.02019632	214374856.3543092	138270464.93445015
0	2022-07-01	10203.978970361008	7536005373.859373	80694483.47259887	214791057.6056043	139328356.80408347
0	2022-08-01	10062.92791981377	7321214316.253802	78374797.1185434	206363129.82629353	131733236.35089783
0	2022-09-01	9931.693114976311	7114851186.427503	76143396.41608968	197512808.4259507	123597593.9387394
0	2022-10-01	9786.903052711774	6917338378.001536	74009279.01720348	202459504.86927617	129294304.89965287
0	2022-11-01	9631.629164995877	6714878873.1322565	71822018.76706855	206484392.946934	134226464.01199806
0	2022-12-01	9469.952436829048	6508394480.185346	69588578.69695772	214940828.91899592	143596350.6307662
0	2023-01-01	9279.702730510679	6293453651.266341	67263428.99964395	184762926.77770412	114534409.30347258
0	2023-02-01	9140.003957738783	6108690724.488636	65273566.6137449	180448386.20748883	110880290.80515589
0	2023-03-01	8990.996647078779	5928242338.281142	63326869.047879286	179928168.0334917	111196627.7142238
0	2023-04-01	8849.429016412283	5748314170.247661	61388078.75693344	173698896.68466082	105919541.76157266
0	2023-05-01	8676.141900829729	5574615273.562994	59516601.08412547	168303305.34057838	101745039.99828921
0	2023-06-01	8498.991318015587	5406311968.222414	57706046.627340846	169835887.78583953	104575987.36556774
0	2023-07-01	8319.737031036095	5236476080.43657	55881191.10078498	158660371.11616808	95234845.89786375
