Номер закладной	Дата выдачи	Дата погашения	Текущий ОД	Ставка по кредиту	Кредит/Залог	Регион	Первоначальный ОД	Доходы заемщика	Образование	Продукт
295	2011-12-20	2026-11-25	1058132.55	14.75	73.85	70	9600000.0	222997.21	5	0
296	2016-08-31	2036-08-24	2044451.69	11.5	73.84	70	2540000.0	119863.74	5	0
297	2014-08-06	2032-07-25	2251950.71	13.0	60.0	70	2400000.0	110000.0	5	0
298	2014-02-26	2034-02-25	479023.4	11.0	53.62	24	2000000.0	56531.2	5	0
299	2014-03-18	2029-02-19	562960.39	12.25	58.58	55	840000.0	37098.76	4	0
300	2016-12-07	2026-12-03	1924661.07	11.9	79.69	55	2056000.0	84974.85	5	0
301	2014-11-14	2039-11-10	1657468.05	12.5	83.85	55	2150000.0	43429.3	5	0
302	2011-06-17	2031-06-02	1934070.37	12.0	69.26	54	2200000.0	62677.15	5	0
303	2015-01-13	2019-12-26	254856.3	12.5	45.25	24	1700000.0	76444.45	5	0
304	2013-07-05	2028-06-13	797587.15	12.0	70.0	54	1610000.0	53484.83	5	0
305	2016-10-27	2041-10-05	1904419.71	12.25	58.11	55	1920000.0	69064.67	5	0
306	2011-11-30	2026-11-02	748065.15	13.75	84.03	70	1500000.0	58998.93	5	0
307	2016-04-27	2031-04-07	860701.86	12.5	65.0	54	1300000.0	51586.03	5	0
308	2014-09-25	2035-09-05	1234764.44	12.0	84.66	54	2125000.0	52110.01	5	0
309	2012-11-27	2022-11-20	805739.86	12.0	55.68	54	1800000.0	76719.46	5	0
310	2015-02-05	2020-01-15	468064.01	11.75	35.44	54	1732800.0	98916.75	5	0
311	2013-02-05	2028-01-12	831420.49	11.75	28.37	54	1000000.0	40567.27	5	0
312	2016-10-18	2036-09-25	2951891.17	12.4	78.85	24	3000000.0	180090.0	6	0
313	2016-05-30	2031-05-07	2384480.87	11.5	59.24	55	2500000.0	60030.0	5	0
314	2013-03-07	2038-02-16	851784.34	12.0	50.23	54	889000.0	23189.53	5	0
315	2013-11-22	2028-11-02	584638.79	11.75	36.06	54	1500000.0	52230.44	6	0
316	2012-07-13	2032-06-15	864594.24	13.0	83.63	55	1430000.0	68635.64	4	0
317	2013-08-13	2028-07-20	727951.74	12.0	51.2	55	850000.0	29014.5	5	0
318	2012-08-01	2031-07-26	1244988.75	13.3	84.64	55	1989000.0	70400.63	5	0
319	2016-10-17	2035-10-12	1225292.02	11.5	44.13	24	1250000.0	31361.97	4	0
320	2014-01-15	2023-12-25	1256542.31	12.0	49.53	24	2100000.0	69571.9	5	0
321	2014-05-22	2018-02-17	0.0	13.25	46.69	42	1100000.0	45000.0	5	0
322	2012-11-13	2027-10-27	2318340.83	12.5	84.99	54	2796000.0	87371.64	6	0
323	2012-11-16	2021-10-19	825647.88	12.0	69.27	24	1526000.0	50836.46	4	0
324	2014-03-14	2026-02-15	895490.19	12.25	41.35	55	1100000.0	33903.9	4	0
325	2016-07-13	2037-06-20	1059033.21	11.5	80.0	54	1080000.0	41799.9	5	0
326	2014-10-13	2029-09-26	1411884.7	12.25	69.78	55	1563870.0	69600.0	5	0
327	2016-06-28	2024-08-14	518779.9	12.25	29.99	54	800000.0	56565.5	5	0
328	2016-08-03	2030-07-10	1926955.93	11.5	79.71	54	2023000.0	125914.79	5	0
329	2013-01-24	2028-01-15	594701.11	13.0	68.55	55	1225000.0	40000.0	6	0
330	2016-12-12	2031-12-05	574484.72	11.9	52.52	55	1000000.0	59373.46	6	0
331	2013-01-31	2033-01-09	1126812.31	11.75	64.71	24	1300000.0	40011.82	5	0
332	2013-02-05	2026-01-15	1014455.74	12.0	68.06	55	1300000.0	60835.07	4	0
333	2013-02-14	2038-02-07	434962.12	11.75	47.49	54	850000.0	21027.47	5	0
334	2014-06-25	2029-06-10	1631345.81	12.0	85.0	54	1827500.0	79555.9	5	0
335	2013-08-23	2038-07-26	1221962.03	12.0	58.08	24	1700000.0	40748.85	5	0
336	2014-11-05	2029-10-15	5052660.31	12.5	64.37	55	6500000.0	230115.0	5	0
337	2017-02-22	2028-02-15	1300135.95	11.9	72.67	24	1361257.0	41350.0	4	0
338	2014-03-03	2029-02-10	362749.02	12.25	32.88	55	600000.0	21077.42	5	0
339	2016-06-03	2018-02-09	0.0	12.25	77.95	24	1650000.0	59160.0	5	0
340	2017-02-03	2025-01-15	453854.5	11.5	31.85	55	500000.0	43447.5	4	0
341	2016-11-08	2024-10-16	1257170.54	11.9	52.26	55	1500000.0	57845.64	6	0
342	2014-02-24	2039-02-23	1198997.29	11.5	83.94	54	2300000.0	75659.05	5	0
343	2014-03-03	2034-02-15	840245.4	11.75	69.2	54	1550000.0	52266.96	5	0
344	2013-11-22	2028-11-02	1316438.76	11.25	66.35	54	1526000.0	49507.17	5	0
345	2014-03-21	2021-03-20	878391.99	11.0	61.9	54	1628000.0	67293.99	5	0
346	2012-07-26	2032-07-02	1475079.27	13.0	77.21	54	1660000.0	57969.0	5	0
347	2014-09-02	2018-02-28	0.0	11.5	65.55	54	2740000.0	74842.56	5	0
348	2016-09-30	2018-02-05	0.0	11.0	35.87	54	4150000.0	339393.96	3	0
349	2014-04-04	2029-03-15	1922913.8	11.0	65.79	55	2200000.0	80453.5	5	0
350	2017-02-13	2025-01-27	553482.71	11.9	60.41	24	1140542.93	61752.56	5	0
351	2013-11-29	2038-11-20	1228306.62	12.25	55.99	54	1416559.0	34340.08	5	0
352	2016-12-12	2036-11-15	1455347.52	11.9	66.45	70	2000000.0	50237.77	5	0
353	2014-09-30	2039-09-15	1363843.78	12.0	48.95	24	1400000.0	79339.95	5	0
354	2016-05-30	2031-05-02	1752463.94	11.5	70.83	70	1969000.0	52199.99	5	0
355	2013-11-08	2038-10-12	1015629.48	12.5	74.95	55	1050000.0	25966.22	4	0
356	2016-08-15	2031-07-20	1696565.38	11.5	78.27	55	1768800.0	52080.0	4	0
357	2013-08-07	2025-08-02	402130.48	12.0	40.49	54	1000000.0	30064.9	5	0
358	2014-05-23	2030-05-21	1133960.77	11.5	68.85	54	1260000.0	32988.66	4	0
359	2013-11-05	2028-10-09	1043308.28	11.0	51.0	24	1575000.0	40423.1	5	0
360	2015-01-16	2024-12-25	811730.05	13.0	37.59	55	1000000.0	54810.0	4	0
361	2017-01-11	2028-12-25	1497985.24	12.9	42.59	24	1565449.69	61449.79	5	0
362	2014-03-07	2029-02-20	1259341.84	12.25	30.66	54	1500000.0	77866.99	5	0
363	2017-02-09	2021-01-10	594036.04	11.9	54.08	54	933912.57	84011.55	5	0
364	2013-03-29	2034-03-10	777056.13	12.0	72.73	54	2000000.0	49761.72	6	0
365	2014-10-02	2030-09-07	1001343.53	12.25	84.8	24	2133551.0	63179.65	5	0
366	2017-01-25	2042-01-10	2121497.54	11.9	73.75	55	2138732.96	92786.08	6	0
367	2013-04-18	2035-04-05	716634.95	12.0	58.2	54	1100000.0	37347.07	5	0
368	2017-02-21	2034-02-02	701880.29	11.9	55.01	55	715178.0	36204.77	5	0
369	2017-02-28	2042-02-15	582254.65	11.25	77.96	54	2440000.0	58528.0	5	0
370	2017-02-17	2032-02-03	651316.11	11.25	47.85	54	1321731.0	33919.31	5	0
371	2016-11-30	2031-11-17	475312.86	11.9	40.65	42	1000000.0	72102.01	5	0
372	2016-12-09	2031-11-20	1016387.72	11.9	52.52	54	1500000.0	80714.5	5	0
373	2017-01-13	2036-12-15	937615.67	11.9	70.32	55	1182746.0	28786.59	5	0
374	2017-02-10	2027-01-27	1426663.35	11.9	77.7	24	1550852.7	46115.67	5	0
375	2016-12-07	2026-11-22	1214311.44	11.9	66.67	54	1300000.0	51997.74	3	0
376	2016-12-08	2028-12-03	476910.61	11.9	24.25	24	500000.0	25265.02	6	0
377	2016-12-15	2028-12-05	1590090.6	11.9	30.82	24	1674728.42	121179.11	6	0
378	2016-11-29	2023-09-25	1383847.47	12.9	71.63	54	1869519.68	75595.18	5	0
379	2016-12-02	2022-12-15	622083.03	11.9	46.54	54	800000.0	52265.58	5	0
380	2016-12-08	2026-11-10	560443.72	11.9	29.27	54	600000.0	20000.0	4	0
381	2016-12-12	2034-11-20	1176223.29	11.9	43.64	54	1200000.0	37700.0	4	0
382	2016-12-14	2026-12-02	842742.57	11.9	45.0	55	900000.0	37776.04	5	0
383	2016-12-14	2041-11-15	1334993.36	11.9	76.26	54	2000000.0	64804.68	5	0
384	2016-12-27	2031-11-02	2477905.24	11.5	79.28	54	2560000.0	102800.0	5	0
385	2016-12-14	2038-11-15	1808950.46	11.9	78.98	70	2006155.0	45889.12	5	0
386	2016-12-07	2030-03-20	2433852.28	11.5	71.39	54	2700000.0	75995.79	5	0
387	2016-12-15	2033-08-20	1571449.24	12.9	66.27	55	1670093.78	45854.64	5	0
388	2016-12-13	2018-02-02	0.0	11.9	58.31	42	2815863.63	87323.0	5	0
389	2016-12-08	2029-12-07	1029544.15	11.9	39.5	42	1073650.27	56550.0	4	0
390	2016-12-21	2031-12-20	1451405.9	11.5	51.65	54	1500000.0	47723.75	5	0
391	2016-12-15	2031-11-20	1076482.73	11.9	76.55	54	1110000.0	53090.89	5	0
392	2016-12-22	2026-12-14	1875217.84	11.5	79.74	54	2000000.0	60814.57	5	0
393	2016-12-26	2029-09-15	1424760.47	11.5	83.42	24	2990000.0	142960.04	5	0
394	2016-12-16	2036-12-07	1280679.9	11.9	65.33	42	1300000.0	31781.1	5	0
395	2016-12-15	2026-12-14	937608.85	11.5	19.41	54	1000000.0	71561.66	5	0
396	2016-12-22	2038-12-02	2046364.5	11.9	39.64	54	5259348.26	210767.51	5	0
397	2016-12-16	2023-11-27	508220.79	11.9	29.92	54	658923.36	45240.0	5	0
398	2016-11-28	2023-12-25	1156383.71	11.9	75.68	54	2200000.0	61021.0	5	0
399	2016-12-21	2026-04-25	1350192.77	11.5	73.69	54	1700000.0	45219.49	5	0
400	2017-01-16	2035-01-02	2658483.23	11.9	73.97	24	3354542.24	282644.92	5	0
401	2016-12-06	2041-11-16	1212114.69	11.9	76.6	54	1620000.0	39406.43	3	0
402	2016-11-17	2036-11-05	1945294.21	11.9	74.07	54	2000000.0	46440.74	5	0
403	2016-11-29	2031-11-07	1163777.64	11.9	44.4	54	1200000.0	102707.65	5	0
404	2016-11-10	2031-10-21	3946482.85	12.9	68.81	54	4078528.42	204935.79	5	0
405	2016-11-16	2026-10-20	649896.71	11.9	45.31	54	700000.0	30000.0	5	0
406	2016-11-25	2041-11-15	1680082.59	12.25	85.0	54	2099500.0	51975.5	4	0
407	2016-11-23	2023-11-15	941575.75	11.9	66.57	54	1750000.0	46994.52	5	0
408	2016-11-16	2031-04-18	1169981.22	12.9	77.62	70	1420526.47	43125.0	5	0
409	2017-01-30	2032-01-07	355946.34	11.9	28.41	54	500000.0	40000.0	4	0
410	2016-12-23	2027-06-21	1608907.68	11.9	79.37	54	2000000.0	59648.0	5	0
411	2016-11-16	2027-10-27	1664295.99	12.9	69.26	54	1780570.0	66180.03	5	0
412	2016-11-28	2035-08-20	1448290.96	11.9	71.62	54	1570000.0	38921.66	5	0
413	2016-11-23	2022-09-20	592694.38	12.9	25.36	54	720201.19	52254.3	5	0
414	2016-11-29	2023-07-12	311805.9	11.9	79.14	54	1700000.0	69572.03	5	0
415	2016-11-24	2023-07-10	698729.4	11.9	54.47	54	1400000.0	33770.23	5	0
416	2016-11-29	2036-11-27	1181871.36	11.9	42.4	54	1200000.0	60030.0	5	0
417	2017-01-25	2028-11-27	1007619.1	11.9	79.73	55	1180000.0	44034.86	4	0
418	2016-11-25	2022-10-10	1546767.37	11.9	77.2	54	3050000.0	83148.53	3	0
419	2016-12-01	2024-11-27	437469.71	11.9	48.8	54	1000000.0	43500.0	5	0
420	2016-11-25	2029-10-27	1385730.27	11.9	57.31	54	1450000.0	47087.02	5	0
421	2016-11-30	2019-10-20	363097.76	11.9	60.07	55	1700000.0	100096.68	5	0
422	2016-12-02	2031-11-20	1357725.99	11.9	74.83	54	1400000.0	67398.26	4	0
423	2016-12-06	2026-11-15	934078.58	11.9	45.45	55	1000000.0	48986.0	4	0
424	2016-11-29	2031-06-27	1885718.22	11.9	76.05	54	2000000.0	85695.0	5	0
425	2016-12-06	2031-11-27	764225.54	11.9	73.13	55	1543000.0	53822.82	5	0
426	2016-11-25	2022-11-15	687801.82	12.9	36.21	54	980169.05	42630.0	5	0
427	2016-11-30	2040-11-20	2177133.36	11.9	65.46	54	2650000.0	60900.0	5	0
428	2016-12-02	2023-09-21	973267.29	11.9	66.67	54	1400000.0	61156.5	5	0
429	2016-12-05	2036-11-27	1076319.55	11.9	59.39	55	2150000.0	49200.0	6	0
430	2016-11-29	2036-11-27	579116.97	11.9	56.54	55	588000.0	30773.5	4	0
431	2016-12-22	2023-12-20	763856.99	11.25	47.58	54	1300000.0	40472.89	3	0
432	2016-12-20	2039-12-16	3416569.13	11.9	76.11	54	3454097.06	90733.18	5	0
433	2017-02-06	2027-02-20	1841060.77	11.5	62.66	70	2500000.0	52612.27	3	0
434	2017-01-19	2029-12-20	1206511.66	11.9	48.51	54	1256956.38	67315.65	5	0
435	2017-02-06	2037-01-10	1499805.36	11.9	29.03	54	1521880.76	115763.12	5	0
436	2017-02-13	2034-06-15	1033194.67	11.25	64.25	54	1100000.0	38900.0	5	0
437	2017-01-31	2035-08-22	872820.41	11.25	53.04	54	950000.0	45240.0	5	0
438	2017-01-18	2031-12-26	946140.86	12.4	65.01	24	3675470.92	139788.59	5	0
439	2017-02-03	2021-06-05	733319.61	11.5	38.08	24	1000000.0	54984.0	6	0
440	2017-01-26	2032-01-20	681152.04	11.5	39.33	55	700000.0	27341.16	5	0
441	2017-01-30	2023-01-27	304966.04	11.25	25.37	54	800000.0	55000.0	3	0
442	2017-01-20	2028-01-15	1198480.82	11.9	75.53	55	1261386.33	59988.61	5	0
443	2017-02-07	2027-01-27	772840.22	11.5	28.31	54	820000.0	56855.12	5	0
444	2017-02-28	2032-02-27	938336.5	11.9	21.21	42	962214.16	70371.49	5	0
445	2017-01-23	2020-02-20	431860.66	11.9	64.9	55	1505613.56	61261.75	5	0
446	2017-02-08	2037-02-05	524885.18	11.25	80.0	54	1600000.0	50449.13	5	0
447	2017-01-27	2035-01-02	785136.62	11.9	58.48	54	1656846.31	45819.84	5	0
448	2017-01-31	2027-01-10	1173304.63	11.9	76.2	42	1246704.68	60652.27	5	0
449	2017-02-03	2037-01-20	1527794.02	11.25	53.19	54	1550000.0	67521.1	3	0
450	2017-02-02	2025-01-27	513110.74	11.9	15.26	55	560051.66	47345.4	6	0
451	2017-01-30	2025-01-24	1259033.4	11.9	70.13	54	1478265.66	78410.76	5	0
452	2017-02-15	2037-01-25	1478966.53	11.25	49.08	54	1500000.0	36407.5	5	0
453	2017-02-13	2028-12-20	1155263.89	11.25	47.31	54	1300000.0	87433.62	5	0
454	2017-02-06	2027-01-27	1335660.29	11.9	62.41	24	1419126.35	45022.92	5	0
455	2017-02-09	2032-02-07	942416.22	11.9	60.92	42	1377304.11	75982.03	3	0
456	2017-02-16	2032-01-20	1314220.53	11.9	71.58	55	1360000.0	48275.0	4	0
457	2017-02-09	2022-07-27	718254.56	11.9	53.57	24	1258224.71	65000.0	5	0
458	2017-02-17	2032-01-20	1653206.2	11.25	44.27	54	1700000.0	73955.92	3	0
459	2017-02-21	2026-10-20	1351195.64	11.9	56.87	54	1465454.0	46839.75	5	0
460	2017-01-20	2027-01-20	1450018.49	11.9	66.98	55	1540589.38	60808.9	5	0
461	2016-12-23	2029-02-10	723999.41	11.9	49.06	55	1300000.0	62640.0	3	0
462	2017-01-30	2040-01-15	1435625.63	11.25	78.38	55	1450000.0	34590.0	3	0
463	2017-01-26	2021-10-15	909136.46	11.25	50.85	54	1500000.0	66994.63	4	0
464	2017-01-18	2023-09-20	292958.07	11.9	60.0	55	876000.0	38209.0	5	0
465	2016-12-23	2021-12-10	330734.84	11.9	24.39	54	500000.0	25938.05	5	0
466	2016-12-22	2031-11-25	677557.84	11.25	69.31	54	700000.0	19810.94	4	0
467	2016-12-28	2023-12-15	756835.28	11.5	55.19	42	850000.0	35480.4	5	0
468	2016-12-28	2031-12-18	2911632.81	11.25	71.38	54	3000000.0	127133.14	5	0
469	2016-12-29	2036-12-05	1947910.54	11.25	65.36	55	3000000.0	303600.33	5	0
470	2017-01-25	2024-01-20	1195136.27	11.25	69.02	54	1330000.0	67339.92	3	0
471	2016-12-22	2031-11-26	1795115.43	11.9	77.75	54	1855172.51	104172.5	5	0
472	2016-12-26	2022-09-27	892616.48	11.9	58.58	54	1091954.67	73517.5	5	0
473	2016-12-26	2026-03-27	696725.19	11.9	43.07	55	792543.53	33138.21	4	0
474	2016-12-26	2026-12-20	1309979.46	11.9	73.45	54	1417611.18	78482.7	5	0
475	2016-12-28	2036-12-05	1474879.84	11.25	50.49	54	1500000.0	60157.5	5	0
476	2016-12-26	2026-12-15	292752.78	12.9	45.47	24	600746.12	91196.28	6	0
477	2017-01-13	2023-06-02	317983.45	11.25	41.46	54	580000.0	24812.22	5	0
478	2017-01-19	2024-03-15	704139.51	11.9	52.31	54	950000.0	49773.0	3	0
479	2016-12-27	2027-12-08	2285238.98	11.9	61.34	54	2416378.87	73993.72	5	0
480	2017-01-10	2026-12-27	1601179.26	11.9	53.35	54	1711951.09	90545.88	5	0
481	2016-12-30	2020-12-18	758546.47	11.9	35.87	54	991050.4	127032.91	5	0
482	2017-01-18	2035-02-15	705049.41	11.25	67.46	54	740000.0	23540.91	3	0
483	2017-01-31	2037-01-05	788278.9	11.25	59.13	54	800000.0	43000.0	4	0
484	2017-01-10	2026-04-17	1395693.98	11.9	40.64	54	1799148.4	46088.27	5	0
485	2017-01-11	2028-10-26	1947052.58	11.9	46.03	54	2064393.0	62138.4	5	0
486	2017-01-20	2031-01-19	1096189.44	11.9	58.68	54	1133177.17	60710.13	3	0
487	2017-01-13	2031-12-27	1129568.18	11.9	41.06	54	1170176.81	70000.0	5	0
488	2017-01-13	2023-12-17	442911.18	12.4	41.13	55	653898.6	20908.59	5	0
489	2017-01-20	2032-01-15	1944948.49	11.25	68.07	54	2000000.0	78638.51	5	0
490	2017-01-20	2020-04-25	478030.06	11.9	48.53	24	1030284.27	57225.21	3	0
491	2017-01-17	2032-01-02	979952.37	11.9	57.24	54	1027976.7	34749.72	5	0
492	2016-10-31	2023-10-27	980708.79	11.9	79.05	23	1200000.0	83580.0	5	0
493	2013-05-29	2028-05-15	1115614.92	12.25	50.75	23	1350000.0	41384.11	5	0
494	2013-03-22	2033-03-20	73618.91	12.5	76.26	61	2300000.0	51249.96	5	0
495	2016-11-29	2031-11-17	3439036.92	11.9	56.42	78	4000000.0	95700.0	5	0
496	2013-10-04	2023-09-25	1755517.59	11.0	67.0	78	3350000.0	120060.0	6	0
497	2016-11-11	2031-10-22	2418187.91	11.9	58.28	78	2500000.0	140948.7	5	0
498	2016-09-20	2041-09-15	2794114.08	12.25	69.74	78	5000000.0	139679.26	6	0
499	2011-05-17	2026-05-15	1441721.43	11.75	69.99	78	2876000.0	79628.5	5	0
500	2016-11-11	2036-10-18	1229790.42	11.9	48.08	47	1250000.0	61060.51	4	0
501	2016-06-15	2021-05-16	1042352.06	12.25	51.25	78	2050000.0	91467.96	5	0
502	2013-01-16	2032-12-27	1736414.17	11.75	39.66	78	2300000.0	51201.96	5	0
503	2014-07-01	2024-06-15	456344.0	11.5	29.17	35	600000.0	25834.72	6	0
504	2016-12-14	2031-04-12	2207043.93	11.5	27.5	78	3000000.0	136140.6	5	0
505	2014-10-16	2039-10-15	3345008.04	12.0	52.86	78	4440000.0	86565.0	5	0
506	2014-08-27	2039-08-16	1440881.97	12.25	36.07	78	1479000.0	35250.4	5	0
507	2014-06-19	2019-06-10	113384.99	11.5	20.62	78	1300000.0	147170.4	6	0
508	2014-07-28	2019-07-12	335536.66	11.0	41.67	78	2300000.0	133100.53	5	0
509	2016-06-01	2036-05-15	2641969.27	12.25	54.9	78	2800000.0	95366.15	4	0
510	2016-12-27	2019-07-15	310279.52	11.5	85.0	78	3247850.0	97725.79	5	0
511	2011-03-14	2018-02-10	0.0	12.25	76.6	78	4800000.0	111555.75	5	0
512	2016-11-10	2029-06-12	2305751.5	11.9	34.41	78	2800000.0	110000.0	5	0
513	2013-11-27	2028-11-10	1367319.41	12.25	41.67	78	2000000.0	55599.99	5	0
514	2016-06-02	2021-05-03	829574.71	12.5	27.12	78	1600000.0	99990.11	5	0
515	2016-08-22	2020-01-12	897009.81	12.25	71.59	78	3100000.0	364598.31	6	0
516	2016-06-08	2021-05-15	2374446.53	11.0	49.77	78	3300000.0	317454.0	5	0
517	2016-12-21	2030-07-22	2467003.69	11.9	69.63	78	2660000.0	114307.0	5	0
518	2014-06-10	2029-05-17	2475303.7	11.75	64.88	78	2790000.0	80542.85	5	0
519	2016-11-17	2020-03-03	679424.5	11.9	23.36	78	1600000.0	109471.07	5	0
520	2014-05-20	2021-04-27	2514361.02	11.75	78.95	78	4500000.0	220567.53	5	0
521	2014-09-25	2034-09-12	3235001.21	12.25	64.14	78	3400000.0	150040.53	5	0
522	2016-07-26	2026-07-20	3110843.73	12.25	77.27	78	3400000.0	111452.36	5	0
523	2016-10-18	2029-09-20	1955837.26	12.25	72.92	78	2300000.0	76780.63	6	0
524	2013-05-06	2028-04-25	2116504.98	12.0	60.1	78	2500000.0	69194.99	5	0
525	2013-09-02	2025-08-05	1585129.81	12.0	70.0	78	2170000.0	66182.93	5	0
526	2011-04-27	2036-04-05	1699424.65	12.3	52.93	78	2514000.0	52430.62	5	0
527	2014-12-26	2024-12-15	725267.78	12.25	27.89	35	900000.0	84573.53	5	0
528	2016-12-01	2023-03-25	1096764.45	11.9	34.64	78	1680000.0	131667.74	5	0
529	2012-10-04	2027-09-17	1970123.95	12.5	85.0	47	2499000.0	80143.76	5	0
530	2016-11-29	2023-12-20	662577.52	11.9	19.91	78	1300000.0	101632.76	5	0
531	2017-01-11	2037-12-12	2229329.63	11.5	57.85	78	2800000.0	59160.0	5	0
532	2016-06-14	2024-06-17	1341250.14	11.5	65.19	78	1779020.0	76408.0	5	0
533	2013-10-07	2033-09-11	2151473.29	11.0	69.55	78	2330000.0	49648.22	5	0
534	2014-08-04	2029-07-27	1953484.17	12.5	70.0	78	2172000.0	73877.57	5	0
535	2017-02-07	2041-01-10	2824953.6	11.25	52.68	78	2850000.0	138398.76	3	0
536	2016-11-22	2031-11-15	1163764.1	11.9	18.54	78	1200000.0	92000.39	5	0
537	2016-12-05	2026-11-11	1214213.34	11.9	26.16	78	1300000.0	49279.67	5	0
538	2013-03-29	2033-03-16	1032029.94	12.0	83.57	35	1800000.0	55695.51	5	0
539	2013-12-25	2033-12-16	2214964.74	13.0	74.0	78	3700000.0	172160.16	6	0
540	2012-12-06	2027-12-05	966857.08	12.25	43.33	78	1300000.0	48549.78	5	0
541	2016-11-03	2019-12-16	616953.97	11.9	20.68	78	1400000.0	154998.5	5	0
542	2013-10-09	2028-09-11	2043025.14	11.0	47.06	78	2400000.0	70220.85	5	0
543	2016-12-21	2021-12-15	1649999.88	11.5	35.4	78	2000000.0	82871.15	4	0
544	2016-12-21	2031-12-10	1992452.76	11.9	72.95	78	2050000.0	53111.23	5	0
545	2016-05-24	2031-04-26	2048771.81	12.25	70.15	78	2350000.0	49053.32	5	0
546	2011-08-16	2026-08-06	2684629.77	12.0	81.4	78	3500000.0	81176.0	5	0
547	2012-01-27	2032-01-27	1386984.84	12.75	50.96	78	1600000.0	49309.47	5	0
548	2016-06-02	2031-05-03	2921711.23	12.5	38.0	78	3500000.0	126116.65	5	0
549	2014-04-17	2029-04-12	664926.17	12.5	79.94	78	2750000.0	77450.25	5	0
550	2011-06-15	2031-05-22	1251735.22	12.25	69.86	78	2494000.0	53200.07	5	0
551	2013-05-22	2023-05-13	452987.41	11.5	45.09	35	680000.0	37849.04	5	0
552	2014-11-21	2039-10-24	2229979.06	12.5	78.46	78	3060000.0	113501.91	5	0
553	2014-05-06	2034-04-27	1813899.3	12.5	70.03	78	2241000.0	53083.6	5	0
554	2012-12-27	2027-12-08	2367153.89	12.55	82.51	78	2830000.0	96350.0	5	0
555	2013-06-14	2033-05-15	2501555.23	12.25	81.44	47	2700000.0	70121.83	5	0
556	2016-10-13	2024-05-10	2180845.33	11.9	53.61	78	3100000.0	118152.68	5	0
557	2014-03-04	2034-02-12	2074799.69	11.0	42.42	78	2350000.0	75696.47	5	0
558	2013-11-12	2028-10-27	473815.72	12.5	83.72	78	3600000.0	93305.45	5	0
559	2016-03-18	2023-02-19	1457560.31	13.65	46.27	78	1800000.0	73706.0	5	0
560	2016-11-29	2021-10-10	629171.09	11.9	15.63	78	1000000.0	69019.5	5	0
561	2013-07-05	2028-07-04	612209.3	12.0	46.11	78	3000000.0	198280.65	5	0
562	2014-12-05	2034-11-18	900762.02	13.0	52.81	78	3200000.0	120000.0	5	0
563	2014-09-25	2034-09-15	2612676.27	12.25	84.93	78	3185000.0	89747.18	5	0
564	2016-11-21	2021-10-22	1505861.25	11.9	24.45	78	2000000.0	136829.82	5	0
565	2016-07-29	2021-07-12	1775401.56	13.25	61.3	78	2347760.82	151336.44	5	0
566	2014-11-19	2018-02-07	0.0	13.0	71.33	78	2912061.0	63632.05	5	0
567	2011-11-15	2031-10-21	1127551.48	12.75	74.08	78	2689000.0	59160.0	5	0
568	2017-02-22	2021-03-15	519496.84	11.5	26.91	78	1671000.0	65753.2	5	0
569	2016-10-07	2021-09-15	695807.35	12.25	77.92	78	3000000.0	131696.98	5	0
570	2014-07-10	2029-06-20	2682532.91	12.25	65.93	78	3000000.0	105270.0	5	0
571	2013-11-07	2023-10-15	1134454.07	12.25	68.19	78	1841000.0	68253.94	5	0
572	2016-11-25	2023-10-26	1311547.12	11.9	30.55	78	1500000.0	125655.85	5	0
573	2016-11-28	2028-11-15	1266073.0	12.9	16.78	78	1328550.0	40519.97	5	0
574	2014-09-29	2033-09-27	1032345.35	11.5	61.09	78	2700000.0	63165.99	5	0
575	2014-03-03	2039-01-07	1130164.13	12.25	47.3	78	1750000.0	42975.77	6	0
576	2016-10-10	2021-09-18	978826.83	11.5	55.56	78	4150000.0	279534.36	5	0
577	2014-03-27	2024-03-03	1412191.71	11.0	61.11	78	2200000.0	81879.66	5	0
578	2012-12-26	2024-12-08	1899989.6	12.0	52.38	78	3300000.0	94933.27	5	0
579	2014-05-19	2029-05-02	2357074.28	12.0	84.94	78	2650000.0	102112.0	6	0
580	2014-04-18	2029-04-10	839435.13	13.5	73.64	78	2562750.0	83170.52	6	0
581	2016-05-12	2026-05-10	1539620.21	12.5	39.08	78	1700000.0	59951.0	5	0
582	2014-05-27	2034-05-15	1219924.59	12.0	54.05	47	1600000.0	66546.74	5	0
583	2014-10-15	2019-10-15	301588.18	11.25	21.07	78	750000.0	74827.56	5	0
584	2014-05-21	2026-05-14	1321006.32	11.0	27.19	78	2300000.0	156774.63	5	0
585	2014-02-26	2039-02-14	2314796.65	12.75	62.63	78	2380000.0	54269.18	5	0
586	2016-05-05	2022-01-15	984205.84	12.75	27.91	78	1800000.0	95976.62	5	0
587	2014-04-07	2020-03-15	1113765.15	11.75	83.33	78	3000000.0	131435.58	6	0
588	2014-01-21	2029-01-15	1312618.13	11.25	54.55	78	1800000.0	57039.44	5	0
589	2014-03-26	2039-03-18	731302.51	11.0	64.97	35	1430000.0	31942.26	4	0
590	2014-04-11	2029-03-15	1035664.15	11.5	82.05	35	1600000.0	44935.73	5	0
591	2014-02-24	2029-02-17	1100247.94	12.0	75.53	35	1250000.0	36515.85	4	0
592	2014-08-19	2021-08-18	597816.38	11.5	33.9	35	990000.0	75464.38	5	0
593	2016-10-20	2022-05-25	512309.97	11.9	55.97	35	900000.0	50089.97	5	0
